Name,Fertility,Photoperiod,Temperature,Rainfall,pH,Light_Hours,Light_Intensity,Rh,Nitrogen,Phosphorus,Potassium,Yield,Category_pH,Soil_Type,Season,N_Ratio,P_Ratio,K_Ratio
Cauliflowers,High,Short Day Period,14.2291056591236,833.920777481059,6.81567153379532,6.5252113998271,300.396361179365,55.08684017007,138.313910412071,89.0809018969256,187.37266226362,23.4840244660316,neutral,Loam,Fall,10.0,10.0,10.0
Cucumbers,High,Short Day Period,24.3495696278005,1132.64192995449,6.52564433362772,9.28978007802812,581.964431593218,65.945832133845,47.999481185572,24.071137222717,66.672002744273,29.8609496796782,neutral,Sandy Loam,Summer,10.0,10.0,10.0
Kale,High,Short Day Period,18.0064354715234,686.416705128086,5.72625093766725,9.59074517127198,84.030183237405,93.2033800787019,174.554873170952,53.5364627666468,141.631938283973,16.7381668068898,low_acidic,Loam,Winter,10.0,10.0,10.0
Chilli Peppers,Moderate,Short Day Period,23.3846012070201,813.915614144222,6.05688571052328,9.09278104809945,570.491547757926,74.5710545522758,351.614259755077,145.536969300733,509.628575345732,24.7627915200211,low_acidic,Loam,Spring,10.0,10.0,10.0
Lettuce,Moderate,Long Day Period,16.5554246961491,1283.60947920319,6.80398295777648,14.9406220647295,382.633031040769,58.6462792406167,142.516852778884,45.5504513488441,245.708585745207,22.2369772774314,low_acidic,Sandy Loam,Fall,8.0,15.0,36.0
Arugula,Moderate,Short Day Period,19.8266080278727,644.032828555399,8.02321047970045,10.3771761253271,277.710621273425,33.4615655342109,160.200207288825,344.709127537935,157.938590084527,6.18799900249815,low_alkaline,Loam,Fall,10.0,10.0,10.0
Cucumbers,High,Short Day Period,27.98764674774,1084.98288734628,6.48097374514347,9.09266548513926,517.686228285706,69.2089749779396,48.5405894486645,20.6202470465938,72.5051274655568,28.623062599354,neutral,Sandy Loam,Spring,10.0,10.0,10.0
Cucumbers,High,Short Day Period,27.2129082287434,1119.7580424766,6.41675033343144,9.12080039664446,487.912592456747,68.0767127220458,48.9141747881181,30.5528729881705,74.8653408749037,28.1233297763748,neutral,Sandy Loam,Summer,10.0,10.0,10.0
Beet,High,Short Day Period,19.9444180319606,710.647524025876,6.57999877186022,6.35977753325027,109.85648476303,98.685332558471,133.06974439802,164.69445606185,97.5741649124485,64.5816864474123,neutral,Sandy Loam,Spring,75.0,37.5,37.5
Kale,High,Day Neutral,19.2168291223911,825.297641917578,5.75404952075498,10.6372527345788,79.843091360526,95.5509303539783,181.575481593734,60.6970667902277,135.73608138883,17.7786194963296,low_acidic,Loam,Summer,10.0,10.0,10.0
Endive,High,Day Neutral,20.469522467487,1087.18855266242,7.41277468710625,13.3581139390297,234.01164174293,44.105521651612,52.0022994933946,102.665990622025,129.662633203487,18.666487576541,low_alkaline,Loam,Spring,22.0,12.0,13.0
Cabbage,High,Short Day Period,20.9699198122434,816.858424573395,6.82265719093167,6.74289532767421,430.580371876458,80.383610727735,134.945437164243,50.4623502783853,184.019714235939,18.9915618846314,neutral,Loam,Spring,10.0,10.0,10.0
Eggplants,High,Short Day Period,25.7480717323649,1543.02582932832,6.5123638406732,8.86309815822766,664.553576138659,54.0678528421332,144.859699153125,156.082894328701,225.699723123906,31.5323745188526,low_acidic,Sandy Loam,Spring,5.0,10.0,10.0
Chilli Peppers,Moderate,Short Day Period,23.7856871400432,989.145382775564,6.33155047471794,7.91832577533571,440.632405681471,71.7638731983831,337.990975772506,143.398575437976,514.972647846458,24.5639582452608,low_acidic,Loam,Fall,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,17.1902459035707,808.28861680645,6.53644483970556,12.9255164507917,473.633439507137,92.0031190148624,157.918506585605,116.821828991603,236.304338553202,19.0317157261773,low_acidic,Loam,Summer,10.0,10.0,10.0
Chilli Peppers,Moderate,Short Day Period,22.5115998372221,927.041802533158,6.24939849239676,10.9557126999797,486.586408332226,78.4137711931654,340.572851593428,146.297009609455,535.90972602322,24.8614703956879,low_acidic,Loam,Summer,10.0,10.0,10.0
Endive,High,Short Day Period,18.6239451314118,1238.52845684448,7.11418515884433,12.7708000410105,232.931134076814,50.602874134253,57.3209424965979,129.555493579304,157.245249887436,20.7773193450059,low_acidic,Loam,Fall,22.0,12.0,13.0
Cauliflowers,High,Short Day Period,13.3973761420707,806.105252278912,6.6625339168278,7.43637155457564,367.400450582365,58.0974506522531,139.381606516084,82.2713150279965,192.982509735753,23.5305733860873,neutral,Loam,Winter,10.0,10.0,10.0
Green Peas,Moderate,Short Day Period,15.4556199119834,1005.17940777311,6.73940726979706,6.31689539648602,279.008347658687,63.5164748439561,155.540520354235,44.7837466513522,128.257277117562,4.72503551323125,low_acidic,Sandy,Fall,5.0,10.0,10.0
Spinach,High,Short Day Period,16.6834279463254,935.929483882369,6.89352592872684,11.7268782712119,198.56939571895,53.7102518453277,122.052800142499,72.0514258128734,60.5452983302339,13.6673679898263,neutral,Sandy Loam,Fall,10.0,10.0,10.0
Endive,High,Short Day Period,19.6094340842903,1216.78604096165,6.93460991736027,12.9745917069583,238.01620707648,56.1384562182351,49.2258402343059,152.980838309186,171.026971530571,19.644221576748,neutral,Loam,Fall,22.0,12.0,13.0
Broccoli,High,Short Day Period,18.8070302239404,767.534965456858,6.8437875359731,6.78456803130886,399.090811568135,55.2937748200528,94.652621851139,104.6949521561,163.888737582987,23.6312380742441,low_acidic,Loam,Fall,10.0,10.0,10.0
Beet,High,Short Day Period,20.0921786176777,712.844091251021,6.78121286194266,6.55750575369098,121.001797524885,99.3769648393667,124.064576012094,155.729260264904,104.945288531412,61.7463790682475,neutral,Sandy Loam,Spring,75.0,37.5,37.5
Radicchio,Moderate,Short Day Period,23.6257519523037,1600.6999309836,7.05038802084418,6.03388928504443,258.415687945681,92.7043018864105,132.412582227264,38.9166908418706,87.1543270638304,4.27664512802006,low_alkaline,Loam,Spring,13.0,13.0,13.0
Asparagus,High,Short Day Period,22.9707361826081,1014.0179550354,6.60851249377129,8.51829630841956,404.60254823729,54.8252293853054,168.196386838395,82.5898095792659,174.199150182002,6.5904803339361,low_acidic,Sandy Loam,Spring,10.0,10.0,10.0
Grapes,Moderate,Short Day Period,20.7907769662076,730.605550775907,6.11359241112621,12.4443919296496,633.613556046946,92.4434256143932,143.187617756846,57.8137897391301,133.307632508511,13.2285439627314,low_acidic,Loam,Fall,10.0,10.0,10.0
Eggplants,High,Short Day Period,24.7409115006117,1238.19861841023,5.97389143520428,8.79406458101124,577.376876087808,52.4863180897028,145.991118947795,155.333202131835,225.754850090846,31.772691018521,low_acidic,Sandy Loam,Fall,5.0,10.0,10.0
Watermelon,High,Short Day Period,34.1074765071191,618.342996931702,6.19244429233067,7.21589447184169,311.814370501397,90.4362291702085,92.4633533204564,40.5306865605961,47.3164294984041,48.6007788474554,low_acidic,Sandy Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,14.2809997525734,665.633505666814,6.25959848479199,13.3189220696776,484.860066810283,91.2545975077002,176.165281844706,122.233153458625,237.096892442197,20.265745094281,low_acidic,Loam,Summer,10.0,10.0,10.0
Tomatoes,High,Short Day Period,23.0594921398379,535.621224215267,6.03950168034184,7.70838328139106,540.343038261278,55.6339253496015,137.878746201526,158.385032705271,291.499597682175,61.8272657340108,low_acidic,Sandy Loam,Summer,10.0,10.0,10.0
Potatoes,Moderate,Short Day Period,21.0098733556651,657.4223419946,5.29265070114383,7.15706447834242,392.233635716571,65.5815900757447,185.06762843169,81.1470780189918,209.370878448194,29.5082755347892,low_acidic,Loam,Fall,10.0,10.0,10.0
Potatoes,Moderate,Short Day Period,16.7924651306599,663.547499829483,5.58634961217447,7.19512475558939,483.691259443852,66.9722899996215,212.922466412815,96.6509304026836,198.667249845353,28.8248927816289,low_acidic,Loam,Fall,10.0,10.0,10.0
Beet,High,Short Day Period,19.0041608840337,656.139447311212,6.48714606782833,6.65054141562745,110.190464998527,99.2683000467053,113.7629299173,168.001571366758,105.885701185889,53.2462788627742,neutral,Sandy Loam,Spring,75.0,37.5,37.5
Asparagus,High,Short Day Period,24.3747247275725,901.384021075021,6.08261434531284,9.04764716794991,449.169300821351,44.8716172280562,161.41627366725,87.8922641435447,187.393206561212,6.77851812935301,low_acidic,Sandy Loam,Spring,10.0,10.0,10.0
Kale,High,Short Day Period,17.7036708436099,687.859706590022,5.61064904591943,9.32965960002332,74.1297405777907,92.6843699308272,185.520438223409,57.9271417951292,116.232265141427,15.8550876048276,low_acidic,Loam,Summer,10.0,10.0,10.0
Endive,High,Day Neutral,20.6671617022336,1245.46221109585,7.18034622265097,13.1535509461446,258.081274474984,46.387483734122,49.1959509122348,136.257092848519,179.634437891399,22.6515913345174,low_acidic,Loam,Spring,22.0,12.0,13.0
